ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,mean,Label
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4716;s__GGB4716_SGB14929,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__GGB4716,s__GGB4716_SGB14929,0.100001048544433,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB4716;s__GGB4716_SGB14929
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus_ruminis,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Ligilactobacillus,s__Ligilactobacillus_ruminis,0.0893723971423012,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus_ruminis
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massilimicrobiota;s__Massilimicrobiota_sp_An134,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Massilimicrobiota,s__Massilimicrobiota_sp_An134,0.107480389135668,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massilimicrobiota;s__Massilimicrobiota_sp_An134
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_unclassified;s__Erysipelotrichaceae_bacterium_3_1_53,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelotrichaceae_unclassified,s__Erysipelotrichaceae_bacterium_3_1_53,0.269597838020529,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_unclassified;s__Erysipelotrichaceae_bacterium_3_1_53
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor_plautii,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Flavonifractor,s__Flavonifractor_plautii,4.24214327489584,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor_plautii
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus_bicirculans,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bicirculans,0.989736568573151,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus_bicirculans
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster_clostridioformis,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster_clostridioformis,0.280928432307737,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster_clostridioformis
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_ulcerans,k__Bacteria,Others,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__Fusobacterium_ulcerans,0.559066435681993,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_ulcerans
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_congonensis,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_congonensis,0.0926568767991224,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_congonensis
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_acidifaciens,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_acidifaciens,0.139937146079336,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_acidifaciens
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_chinchillae,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides_chinchillae,0.098613421898419,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_chinchillae
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella_multacida,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__Mitsuokella_multacida,0.115134123344901,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella_multacida
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_transplantifaecale,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__Clostridium,s__Clostridium_transplantifaecale,0.13128106983282,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_transplantifaecale
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Culturomica;s__Culturomica_massiliensis,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Culturomica,s__Culturomica_massiliensis,0.214607788768055,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Culturomica;s__Culturomica_massiliensis
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_sp_DD14,k__Bacteria,Others,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__Fusobacterium_sp_DD14,0.1951754502513,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_sp_DD14
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia_cowanii,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kosakonia,s__Kosakonia_cowanii,0.10650968689427,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia_cowanii
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_mori,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_mori,0.134440200200928,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_mori
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera_cryocrescens,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kluyvera,s__Kluyvera_cryocrescens,0.108192277774472,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera_cryocrescens
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia_adecarboxylata,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Leclercia,s__Leclercia_adecarboxylata,0.0742564730731295,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia_adecarboxylata
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_ludwigii,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_ludwigii,0.161196806549477,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_ludwigii
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Paraeggerthella;s__Paraeggerthella_hongkongensis,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Paraeggerthella,s__Paraeggerthella_hongkongensis,0.105053979736943,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Paraeggerthella;s__Paraeggerthella_hongkongensis
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_wuhouensis,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_wuhouensis,0.139477288170246,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_wuhouensis
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_telavivensis,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_telavivensis,0.0840065185039772,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_telavivensis
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Schneewindia;s__Candidatus_Schneewindia_gallinarum,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Schneewindia,s__Candidatus_Schneewindia_gallinarum,0.296407530193415,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Schneewindia;s__Candidatus_Schneewindia_gallinarum
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_faecihominis,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Butyricimonas,s__Butyricimonas_faecihominis,0.634396023641577,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_faecihominis
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_massiliensis,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_massiliensis,0.456334689289139,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_massiliensis
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri_clade_D,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_copri_clade_D,1.0571857715833,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri_clade_D
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_asburiae,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_asburiae,0.283358880461009,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_asburiae
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_parvirubra,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_parvirubra,0.352418504883037,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_parvirubra
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_sp_AM11_39,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_sp_AM11_39,0.82637938334675,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_sp_AM11_39
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus_evryensis,k__Bacteria,Others,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Cloacibacillus,s__Cloacibacillus_evryensis,0.270597669023014,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus_evryensis
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus_sp_An250,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Anaeromassilibacillus,s__Anaeromassilibacillus_sp_An250,0.598373501513248,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus_sp_An250
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Intestinimonas;s__Intestinimonas_butyriciproducens,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__Intestinimonas,s__Intestinimonas_butyriciproducens,1.25451456250118,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Intestinimonas;s__Intestinimonas_butyriciproducens
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Eubacteriales_unclassified;s__Clostridiales_bacterium_Choco116,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__Eubacteriales_unclassified,s__Clostridiales_bacterium_Choco116,0.447269506009094,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Eubacteriales_unclassified;s__Clostridiales_bacterium_Choco116
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenella;s__Christensenella_intestinihominis,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Christensenellaceae,g__Christensenella,s__Christensenella_intestinihominis,0.294150585350176,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenella;s__Christensenella_intestinihominis
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_29,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified,s__Lachnospiraceae_bacterium_NSJ_29,0.208438066722358,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_29
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera_sichuanensis,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kluyvera,s__Kluyvera_sichuanensis,0.46015168109721,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera_sichuanensis
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_kobei,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_kobei,0.847520485217963,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_kobei
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_michiganensis,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis,0.504342027350638,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_michiganensis
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella_ornithinolytica,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Raoultella,s__Raoultella_ornithinolytica,0.560337731509778,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella_ornithinolytica
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_sp_RHBSTW_00671,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_sp_RHBSTW_00671,0.693055860536956,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_sp_RHBSTW_00671
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridiaceae_unclassified;s__Clostridiaceae_unclassified_SGB4747,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__Clostridiaceae_unclassified,s__Clostridiaceae_unclassified_SGB4747,0.369253176687439,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridiaceae_unclassified;s__Clostridiaceae_unclassified_SGB4747
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__Pluralibacter_gergoviae,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pluralibacter,s__Pluralibacter_gergoviae,0.0983695834182507,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__Pluralibacter_gergoviae
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified,s__Lachnospiraceae_bacterium,0.823690146573823,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillospiraceae_unclassified;s__Oscillospiraceae_bacterium_Marseille_Q3528,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Oscillospiraceae_unclassified,s__Oscillospiraceae_bacterium_Marseille_Q3528,0.691133149970104,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillospiraceae_unclassified;s__Oscillospiraceae_bacterium_Marseille_Q3528
k__Bacteria;p__Firmicutes;c__CFGB1226;o__OFGB1226;f__FGB1226;g__GGB2998;s__GGB2998_SGB3988,k__Bacteria,p__Firmicutes,c__CFGB1226,o__OFGB1226,f__FGB1226,g__GGB2998,s__GGB2998_SGB3988,0.702796585556994,k__Bacteria;p__Firmicutes;c__CFGB1226;o__OFGB1226;f__FGB1226;g__GGB2998;s__GGB2998_SGB3988
k__Bacteria;p__Firmicutes;c__CFGB1311;o__OFGB1311;f__FGB1311;g__GGB3146;s__GGB3146_SGB4159,k__Bacteria,p__Firmicutes,c__CFGB1311,o__OFGB1311,f__FGB1311,g__GGB3146,s__GGB3146_SGB4159,0.130232205358272,k__Bacteria;p__Firmicutes;c__CFGB1311;o__OFGB1311;f__FGB1311;g__GGB3146;s__GGB3146_SGB4159
k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,k__Bacteria,p__Firmicutes,c__CFGB1425,o__OFGB1425,f__FGB1425,g__GGB3491,s__GGB3491_SGB4665,0.2259915064695,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665
k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1543;s__GGB1543_SGB2126,k__Bacteria,p__Bacteroidetes,c__CFGB635,o__OFGB635,f__FGB635,g__GGB1543,s__GGB1543_SGB2126,0.312513204318645,k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1543;s__GGB1543_SGB2126
k__Bacteria;p__Firmicutes;c__CFGB9120;o__OFGB9120;f__FGB9120;g__GGB4642;s__GGB4642_SGB6421,k__Bacteria,p__Firmicutes,c__CFGB9120,o__OFGB9120,f__FGB9120,g__GGB4642,s__GGB4642_SGB6421,0.36311460355168,k__Bacteria;p__Firmicutes;c__CFGB9120;o__OFGB9120;f__FGB9120;g__GGB4642;s__GGB4642_SGB6421
k__Bacteria;p__Bacteroidetes;c__CFGB529;o__OFGB529;f__FGB529;g__GGB1096;s__GGB1096_SGB1408,k__Bacteria,p__Bacteroidetes,c__CFGB529,o__OFGB529,f__FGB529,g__GGB1096,s__GGB1096_SGB1408,0.371930743121851,k__Bacteria;p__Bacteroidetes;c__CFGB529;o__OFGB529;f__FGB529;g__GGB1096;s__GGB1096_SGB1408
k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,k__Bacteria,p__Bacteroidetes,c__CFGB602,o__OFGB602,f__FGB602,g__GGB1420,s__GGB1420_SGB1957,0.121873590979641,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957
k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1551;s__GGB1551_SGB2136,k__Bacteria,p__Bacteroidetes,c__CFGB635,o__OFGB635,f__FGB635,g__GGB1551,s__GGB1551_SGB2136,0.0904099613229377,k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1551;s__GGB1551_SGB2136
k__Bacteria;p__Bacteroidetes;c__CFGB629;o__OFGB629;f__FGB629;g__GGB1495;s__GGB1495_SGB2071,k__Bacteria,p__Bacteroidetes,c__CFGB629,o__OFGB629,f__FGB629,g__GGB1495,s__GGB1495_SGB2071,0.20970288971476,k__Bacteria;p__Bacteroidetes;c__CFGB629;o__OFGB629;f__FGB629;g__GGB1495;s__GGB1495_SGB2071
k__Bacteria;p__Bacteroidetes;c__CFGB642;o__OFGB642;f__FGB642;g__GGB1578;s__GGB1578_SGB2169,k__Bacteria,p__Bacteroidetes,c__CFGB642,o__OFGB642,f__FGB642,g__GGB1578,s__GGB1578_SGB2169,0.153378517087632,k__Bacteria;p__Bacteroidetes;c__CFGB642;o__OFGB642;f__FGB642;g__GGB1578;s__GGB1578_SGB2169
k__Bacteria;p__Firmicutes;c__CFGB1359;o__OFGB1359;f__FGB1359;g__GGB3321;s__GGB3321_SGB4394,k__Bacteria,p__Firmicutes,c__CFGB1359,o__OFGB1359,f__FGB1359,g__GGB3321,s__GGB3321_SGB4394,0.446422632604689,k__Bacteria;p__Firmicutes;c__CFGB1359;o__OFGB1359;f__FGB1359;g__GGB3321;s__GGB3321_SGB4394
k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1549;s__GGB1549_SGB2133,k__Bacteria,p__Bacteroidetes,c__CFGB635,o__OFGB635,f__FGB635,g__GGB1549,s__GGB1549_SGB2133,0.180404093885571,k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1549;s__GGB1549_SGB2133
k__Bacteria;p__Firmicutes;c__CFGB1354;o__OFGB1354;f__FGB1354;g__GGB3304;s__GGB3304_SGB4367,k__Bacteria,p__Firmicutes,c__CFGB1354,o__OFGB1354,f__FGB1354,g__GGB3304,s__GGB3304_SGB4367,0.577599485100195,k__Bacteria;p__Firmicutes;c__CFGB1354;o__OFGB1354;f__FGB1354;g__GGB3304;s__GGB3304_SGB4367
k__Bacteria;p__Firmicutes;c__CFGB9119;o__OFGB9119;f__FGB9119;g__GGB4651;s__GGB4651_SGB6438,k__Bacteria,p__Firmicutes,c__CFGB9119,o__OFGB9119,f__FGB9119,g__GGB4651,s__GGB4651_SGB6438,0.84603953563028,k__Bacteria;p__Firmicutes;c__CFGB9119;o__OFGB9119;f__FGB9119;g__GGB4651;s__GGB4651_SGB6438
k__Bacteria;p__Firmicutes;c__CFGB4559;o__OFGB4559;f__FGB4559;g__GGB2983;s__GGB2983_SGB3965,k__Bacteria,p__Firmicutes,c__CFGB4559,o__OFGB4559,f__FGB4559,g__GGB2983,s__GGB2983_SGB3965,0.147565826100168,k__Bacteria;p__Firmicutes;c__CFGB4559;o__OFGB4559;f__FGB4559;g__GGB2983;s__GGB2983_SGB3965
